title,description,cleaned_text
Webdesigner (m/w/d),"Du hast sehr gute Kenntnisse in HTML5, SCSS und hast keine Angst davor, mittels JavaScript oder Python Probleme zu lösen … Die Vielzahl herausfordernder Projekte bietet nicht nur Herausforderungen, sondern auch die Möglichkeit, die eigenen Fähigkeiten zu verbessern und zu erweitern",du hast sehr gute kenntnisse html sc und hast keine angst davor mittels javascript oder python probleme zu l sen die vielzahl herausfordernder projekte bietet nicht nur herausforderungen sondern auch die glichkeit die eigenen f higkeiten zu verbessern und zu erweitern
Go Backend / DevOps Engineer (m/f/x),"Full- or part-time (min. 30h/week) - Vienna / Graz or remote (EU) - apply now … one of the following languages/frameworks: Node.js (TypeScript), Ruby (on Rails), Python (Django), Java (Play/Akka), Rust (Actix), Erlang/Elixir (Phoenix), C++",full part time min h week vienna graz remote eu apply one following language framework node j typescript ruby rail python django java play akka rust actix erlang elixir phoenix c
Software Engineer (w/m),"Gute Programmierkenntnisse in Java, JS oder Python - Selbständige und kreative Arbeitsweise - Abgeschlossene technische Ausbildung (HTL/FH/TU) mit dem Schwerpunkt Informatik und/oder IT-Security - Kenntnisse in gängigen Hardware-, Software- und Netzwerkarchitekturen",gute programmierkenntnisse java j oder python selbst ndige und kreative arbeitsweise abgeschlossene technische ausbildung htl fh tu mit dem schwerpunkt informatik und oder security kenntnisse g ngigen hardware software und netzwerkarchitekturen
Junior SW Integration Entwickler (w/m/*) – Teilzeit/ Vollzeit,"Erfahrung in Java oder C# | Kenntnisse in Python, Dart/Flutter sind vorteilhaft - Interesse an neuen Themen wie zum Beispiel: Cloudcomputing (AWS), Apps mit iOS/Android, SCADA Systeme wie Ignition - Interessiert an Industrieprozessen um die UI zu designen (Prozessabbildung)",erfahrung java oder c kenntnisse python dart flutter sind vorteilhaft interesse neuen themen wie zum beispiel cloudcomputing aws apps mit io android scada systeme wie ignition interessiert industrieprozessen um die ui zu designen prozessabbildung
Senior Unreal Engine Developer,y Develops and maintains tools in Unreal - y Builds improve and maintain scalable Blueprints - y Develops workflows and tools to seamlessly transfer data from 3D softwares to Unreal - y Develops engine tools to aid both artist and client workflows … y Python (required),develops maintains tool unreal build improve maintain scalable blueprint develops workflow tool seamlessly transfer data software unreal develops engine tool aid artist client workflow python required
Software Entwicklung – Prototyping,"Entwicklung von Web Applikationen mittels gängiger Frameworks wie z.B. Angular, React oder VueJS … mit unserem Data Science Team, um deren Machine Learning Modelle, vorwiegend auf Python Basis, mittels Rapid Prototyping in ein digitales Produkt zu gießen",entwicklung von web applikationen mittels g ngiger framework wie z b angular react oder vuejs mit unserem data science team um deren machine learning modelle vorwiegend auf python basis mittels rapid prototyping ein digitales produkt zu gie en
Go Backend / DevOps Engineer (m/w),"Voll- oder Teilzeit (mind. 30h/Woche) - Wien / Graz oder Remote (EU) … einer der folgenden Sprachen/Frameworks: Node.js (TypeScript), Ruby (on Rails), Python (Django), Java (Play/Akka), Rust (Actix), Erlang/Elixir (Phoenix), C++",voll oder teilzeit mind h woche wien graz oder remote eu einer der folgenden sprachen framework node j typescript ruby rail python django java play akka rust actix erlang elixir phoenix c
Senior Electronic Design Engineer (m/f/d),"Heerbrugg / Hybrid - 100% - About Us - Hexagon is a leading provider of digital reality solutions and employs more than 24,000 people in 50 countries. You will be part of a strong, experienced, inspiring and motivated team of experts driving the future of Hexagon … C++ and experience in Matlab or Python is a plus",heerbrugg hybrid u hexagon leading provider digital reality solution employ people country part strong experienced inspiring motivated team expert driving future hexagon c experience matlab python plus
Electronic Engineer (m/f/d),"Flexible working models allow you to ideally combine work and private interests. Committed and with passion for precision we create digital reality solutions combining sensor, software, and autonomous technologies to empower a sustainable … C, C++, Matlab, Python)",flexible working model allow ideally combine work private interest committed passion precision create digital reality solution combining sensor software autonomous technology empower sustainable c c matlab python
Business Processes Consultant,Employment Type: Regular Full Time - Career Level: T2 - Grade Level: 3 - Hiring Manager: ... Recruiter: ... Additional Locations: The position can be filled as part time position … Data Science related skills like Machine learning or Python development are a plus,employment type regular full time career level grade level hiring manager recruiter additional location position filled part time position data science related skill like machine learning python development plus
Network Administrator,"Date: 12-Feb-2023 - Location: Sofia, 23, BG, 1784 - Company: Paysafe … in IT automation (Ansible, Terraform) and at least one scripting language (Python), Knowledge of infrastructure as code approach and automation tools, CI/CD … ",date feb location sofia bg company paysafe automation ansible terraform least one scripting language python knowledge infrastructure code approach automation tool ci cd
Data Analyst (f/m/x),"Bachelor or Master degree, preferably in Engineering, Management Information Systems, Computer Science, Data Science, Statistics or equivalent practical … Proven experience in Python/SQL, and familiar with statistical programming languages",bachelor master degree preferably engineering management information system computer science data science statistic equivalent practical proven experience python sql familiar statistical programming language
Application and Data Engineer (m/w/d),"Klagenfurt, Kärnten - Berufsfeld - Beschäftigungsverhältnis - Ende der Bewerbungsfrist - 2023-31-03 - Straße - Lakeside B04 - Beschreibung … Who we are - Do you have experience in application software programming for real-time systems and an interest in data engineering for cloud applications … Experience with Python/Go and … ",klagenfurt k rnten berufsfeld besch ftigungsverh ltnis ende der bewerbungsfrist stra e lakeside b beschreibung experience application software programming real time system interest data engineering cloud application experience python go
Senior Consultant - Cloud Transformation Azure (m/f/x),"We enable our clients to find the right balance in the field of cloud transformation between technology, organisation and people and thus realise the maximum … We consult our clients on their individual cloud journey, from strategy to agile implementation methods … C#, Java, Python)",enable client find right balance field cloud transformation technology organisation people thus realise maximum consult client individual cloud journey strategy agile implementation method c java python
DRONE / UAS System Engineering Support (f/m/d) - RESEARCH WORK - FREE Pilot Training,"Contract Type - Hours - Save job - Click to add the job to your shortlist - You need to or to save a job. Send job - Job Details - Job Details … We have a very exciting opportunity for experimental DRONE Pilots / Engineers with X- Works at Airbus Defence and Space (AIR SER) located at Taufkirchen, South … ",contract type hour save job click add job shortlist need save job send job job detail job detail exciting opportunity experimental drone pilot engineer x work airbus defence space air ser located taufkirchen south
Fullstack Software Engineer (m/f/x),"MSC - Degree in computer science / software engineering - Frontend development experience using Single Page Application Frameworks / libraries like Reactjs, Angular or Vuejs … Programing experience with object oriented languages such as Python, Javascript, PHP,Java",msc degree computer science software engineering frontend development experience using single page application framework library like reactjs angular vuejs programing experience object oriented language python javascript php java
Senior Solution Engineer - Cloud AWS (m/f/x),"We enable our clients to find the right balance in the field of cloud transformation between technology, organisation and people and thus realise the maximum … Several years of experience in programming using Python, Java or Scala (full stack) and more than three years of experience as a software … ",enable client find right balance field cloud transformation technology organisation people thus realise maximum several year experience programming using python java scala full stack three year experience software
IoT Engineer (m/w/d),Planung und Umsetzung von IoT Anwendungen sowie deren Dokumentation entsprechend den geltenden Standards mit Hilfe der vorgeschriebenen Methoden und Verfahren … Planung und Design der Architektur von kleinen (bis zu 2 Projektmitarbeitern) und mittleren (bis zu 5 Projektmitarbeitern) IoT Projekten,planung und umsetzung von iot anwendungen sowie deren dokumentation entsprechend den geltenden standard mit hilfe der vorgeschriebenen methoden und verfahren planung und design der architektur von kleinen bi zu projektmitarbeitern und mittleren bi zu projektmitarbeitern iot projekten
Principal Digital Design Engineer for Automotive Radar (f/m/div)*,"In your new role you can choose from two focus topics: Digital Design Lead * Lead a team of senior digital design engineers and own the digital design for a product with this team … Good knowledge of hardware description languages (VHDL, Verilog, SystemVerilog) and Scripting (Python, Bash",new role choose two focus topic digital design lead lead team senior digital design engineer digital design product team good knowledge hardware description language vhdl verilog systemverilog scripting python bash
Mechatronics Engineering Consultant F/M/X,"Together with a multi-disciplinary team, you design and validate the mechatronic functions, including required modules/parts, towards the final technical … Experience in modeling, data processing techniques and algorithm development, experience in Matlab Simulink and/or C / C / Python is preferred",together multi disciplinary team design validate mechatronic function including required module part towards final technical experience modeling data processing technique algorithm development experience matlab simulink c c python preferred
"DevOps Engineer, Employee Experience & Productivity","Austin, Texas, United States - Software and Services - Add to Favorites DevOps Engineer, Employee Experience & ProductivityRemoved from favoritesTo view your favorites, sign in with your Apple ID … to write programs using a high-level programming languages or scripting, such Java, Python, Shell, Golang, etc",austin texas united state software service add favorite devops engineer employee experience productivityremoved favoritesto view favorite sign apple id write program using high level programming language scripting java python shell golang etc
Research Scholar - Integrated Assessment Modeling,"Contribute to the development of key tools used by the ECE program, including at least one of the following: simple climate models like FaIR and OSCAR and … the MESSAGEix-GLOBIOM model, the open source MESSAGEix modeling framework, and related software tools and data sets … preferably Python, is essential",contribute development key tool used ece program including least one following simple climate model like fair oscar messageix globiom model open source messageix modeling framework related software tool data set preferably python essential
Senior Data Engineer (m/f/d),"Must-haves: Experienced in software engineering processes, tools, methods, test development - Bachelor’s degree in Computer Science, Physics, Mathematics or similar or relevant working experience - 4+ years of industry experience in implementing and operating scalable, distributed software systems",must have experienced software engineering process tool method test development bachelor degree computer science physic mathematics similar relevant working experience year industry experience implementing operating scalable distributed software system
Cloud Native Developer (m/w/d),"Publication Date: Feb 18, 2023 - Ref. No: 362877 - Location: Berlin, DE, 13353 DE Frankfurt, DE, D-60549 Stuttgart, DE, D-70499 München, DE, D-81739 Hamburg, DE, D-22083 Düsseldorf, DE, D-40547 Essen, DE, D-45131 … Programmiersprachen (z.B. .NET, C++, Java, JavaScript, Node.js, Go, Python, Ruby)",publication date feb ref location berlin de de frankfurt de stuttgart de nchen de hamburg de sseldorf de essen de programmiersprachen z b net c java javascript node j go python ruby
Google Cloud Data Engineer & Architect,"Participate in architectural discussions, perform system analysis which involves a review of the existing systems and operating methodologies. Participate in the analysis of newest technologies and suggest the optimal solutions which will be best suited for satisfying the current requirements and will … ",participate architectural discussion perform system analysis involves review existing system operating methodology participate analysis newest technology suggest optimal solution best suited satisfying current requirement
Team Lead Online Analytics (m/f/d),"Online is not only the largest sales channel for SIXT but also the central touchpoint for offering customers our Rent, Ride, Share, and mobility subscription … you have gained profound experience with SQL, analytics tools (e.g., rStudio, Python) as well as dashboard tools (e.g, Google Looker",online largest sale channel sixt also central touchpoint offering customer rent ride share mobility subscription gained profound experience sql analytics tool e g rstudio python well dashboard tool e g google looker
Embedded Software Engineer,"Save - Share - Göteborg, Sweden - Technology - Group Trucks Technology - Regular … You will develop software in C Code, create scripts in Python, perform unit test and sometimes on vehicles or engines in order to meet system requirements for … ",save share g teborg sweden technology group truck technology regular develop software c code create script python perform unit test sometimes vehicle engine order meet system requirement
Devops Engineer F/M/X,"To accompany our partners/clients on complex and ambitious technological issue, we are looking for a Devops Engineer (M/F), at our office in Brussels. As part of our team, you will be involved in the entire project lifecycle, from the upstream phases of consultant/design to the implementation of … ",ompany partner client complex ambitious technological issue looking devops engineer f office brussels part team involved entire project lifecycle upstream phase consultant design implementation
"Analytics Lead, Spares Operations","As Lead Analytics Architect in Global Spares organization at Lam Research you will be responsible for building strategy and roadmap for Spares Analytics … Using data integration across a variety of sources using R, Python, or similar tools",lead analytics architect global spare organization lam research responsible building strategy roadmap spare analytics using data integration across variety source using r python similar tool
Software Developer for Quality Assurance (f/m/d),You will actively design our products and solutions for plant automation and distributed control systems. You will continue to increase our already-high quality standards … Confident use of high-level programming languages (C or C++) as well as script programming with Python,actively design product solution plant automation distributed control system continue increase already high quality standard confident use high level programming language c c well script programming python
Junior IT Operations/DevOps Engineer (w/m/d),"Betreuung, Weiterentwicklung und Optimierung unserer IT-Infrastruktur - Wartung, Deployment, Monitoring und erste Fehleranalyse inklusive Problemlösung für unsere IT-Services … Erfahrung im Umgang mit Skriptsprachen (Shell, Python, Ruby",betreuung weiterentwicklung und optimierung unserer infrastruktur wartung deployment monitoring und erste fehleranalyse inklusive probleml sung f r unsere service erfahrung im umgang mit skriptsprachen shell python ruby
Senior Development Consultant (w/m/d) - Data and Technology Services,"Für diese Position ziehen wir Fachkräfte mit mindestens 5 Jahren einschlägiger Berufserfahrung, einem entsprechenden Hochschulabschluss sowie folgenden … Einschlägige Kenntnisse in der Softwareentwicklung mit Python und/oder JavaScript inkl. Node.JS und/oder Java – und vorteilhaft auch ABAP",f r diese position ziehen wir fachkr fte mit mindestens jahren einschl giger berufserfahrung einem entsprechenden hochschulabschluss sowie folgenden einschl gige kenntnisse der softwareentwicklung mit python und oder javascript inkl node j und oder java und vorteilhaft auch abap
System engineer/DevOps – Air Traffic Management [MosaiX],"Knowledge of Linux, container technologies (Docker), configuration automation: Puppet/Ansible, scripting: bash, python - IP networking know-how - Practical experience with CI/CD, automation and infrastructure as code solutions",knowledge linux container technology docker configuration automation puppet ansible scripting bash python ip networking know practical experience ci cd automation infrastructure code solution
DevOps Engineer - Part time (starting from 30h) or Full time (all genders),"Completed technical education (HTL, FH, TU) ideally in the field of computer science, software engineering or a similar discipline … Basic knowledge in software design and programming skills (any of golang, java, C/C++, C#) also in script languages (typescript, python) advantageous",completed technical education htl fh tu ideally field computer science software engineering similar discipline basic knowledge software design programming skill golang java c c c also script language typescript python advantageous
University Assistant (Prae-Doc) 30 hours/week | limited to 4 years - E193 Institut für Visual Computing and Human -Centered Technology,"Research and project activity in the area of 3D Computer Vision and Machine Learning, specifically in the area of ""3D scene understanding“ … Knowledge of scientific work, Mathematics, good knowledge of and interest in Machine Learning, sound knowledge of Python, C/C++, and CUDA",research project activity area computer vision machine learning specifically area scene understanding knowledge scientific work mathematics good knowledge interest machine learning sound knowledge python c c cuda
System Administrator for Product Development and System Integration (f/m/d),"Evaluating, selecting and integrating new technologies and features for the SUSE Linux Enterprise operating system that is used as well as hardware for our … Programming skills in high-level languages as well as in scripting with Python, Bash, etc",evaluating selecting integrating new technology feature suse linux enterprise operating system used well hardware programming skill high level language well scripting python bash etc
Earth Observation Specialist (f/m/x),"You are the first line of support & coordinator for incoming Earth Observation requests, e.g., satellite imagery, dwelling extractions, flood masks, change … You have basic scripting skills, preferably in Python and R, or experience with FME",first line support coordinator incoming earth observation request e g satellite imagery dwelling extraction flood mask change basic scripting skill preferably python r experience fme
Junior Researcher for “Industrial Power Electronics” (m/f/d),"Ihr Aufgabenbereich umfasst die Mitarbeit in Forschung und Lehre des Studiengangs Industrial Power - Electronics • Insbesondere wird die Mitwirkung in der Lehre, Betreuung von Studierenden bei Übungen sowie Pro … Kenntnisse in Matlab/Simulink sowie C/C++ oder Python und LTSpice von Vorteil",ihr aufgabenbereich umfasst die mitarbeit forschung und lehre de studiengangs industrial power electronics insbesondere wird die mitwirkung der lehre betreuung von studierenden bei bungen sowie pro kenntnisse matlab simulink sowie c c oder python und ltspice von vorteil
PhD Artificial Intelligence for (E-)Mobility and Energy,"Center for Energy - Imagine - Currently there are around 200 international students participating in our AIT PhD Programme . This programme is carried out in cooperation with national or international universities and offers you the opportunity to conduct your dissertation in … Python, R, Java, etc",center energy imagine currently around international student participating ait phd programme programme carried cooperation national international university offer opportunity conduct dissertation python r java etc
Network Engineer,"Publication Date: Feb 19, 2023 - Ref. No: 441804 - Location: Amstelveen, NL, 1185 MC - Do you have a passion for technology, and do you see yourself working in an international organization where you help and guide clients in their digital … Palo Alto, F5/BIG-IP, Ansible, Python, cloud (like Azure, Google, AWS)",publication date feb ref location amstelveen nl mc passion technology see working international organization help guide client digital palo alto f big ip ansible python cloud like azure google aws
Sales Compensation Analyst,"Norcross, US - LOCATION: Norcross, GA - Are you passionate about improving patients' lives? If the answer is yes, you think just like us! We’re Mölnlycke, a global leader in the design and supply medical solutions … Highly prefer individual with Python or any other programming language skills",norcross u location norcross ga passionate improving patient life answer yes think like u lnlycke global leader design supply medical solution highly prefer individual python programming language skill
Software Engineer SBU Tracker - TSE (all genders),"Completed studies in computer science, physics, or a related field. Experience in the field of system-related application development and LINUX is an advantage. Sound knowledge of at least one programming language (e.g. Ada, C++, Java, Python)",completed study computer science physic related field experience field system related application development linux advantage sound knowledge least one programming language e g ada c java python
(Senior) Solution Manager/Architect - Cloud AWS (m/w/d),"Im Bereich Cloud Transformation befähigen wir unsere Kunden, die Balance zwischen Technologie, Organisation und Mensch zu finden und somit das maximale … Dabei beraten wir unsere Kunden auf ihrer individuellen Cloud Journey, von der Strategie bis zu agilen Implementierungsmethoden",im bereich cloud transformation bef higen wir unsere kunden die balance zwischen technologie organisation und mensch zu finden und somit da maximale dabei beraten wir unsere kunden auf ihrer individuellen cloud journey von der strategie bi zu agilen implementierungsmethoden
(Senior) Solution Manager/Architect - Cloud Azure (m/w/d),"Im Bereich Cloud Transformation befähigen wir unsere Kunden, die Balance zwischen Technologie, Organisation und Mensch zu finden und somit das maximale … Dabei beraten wir unsere Kunden auf ihrer individuellen Cloud Journey, von der Strategie bis zu agilen Implementierungsmethoden",im bereich cloud transformation bef higen wir unsere kunden die balance zwischen technologie organisation und mensch zu finden und somit da maximale dabei beraten wir unsere kunden auf ihrer individuellen cloud journey von der strategie bi zu agilen implementierungsmethoden
Embedded Software Engineer,"Save - Share - Göteborg, Sweden - Technology - Group Trucks Technology - Regular - Posted: 01 February 2023 - Expires: 26 February 2023 - ID: 136989BR - Occasional Travel - Do you want to join a dynamic, agile development team, directly contributing to the Volvo Group transformation towards sustainable mobility",save share g teborg sweden technology group truck technology regular posted february expires february id br asional travel want join dynamic agile development team directly contributing volvo group transformation towards sustainable mobility
(Senior) Solution Manager/Architect - Google Cloud Platform (m/w/d),"Im Bereich Cloud Transformation befähigen wir unsere Kunden, die Balance zwischen Technologie, Organisation und Mensch zu finden und somit das maximale … Dabei beraten wir unsere Kunden auf ihrer individuellen Cloud Journey, von der Strategie bis zu agilen Implementierungsmethoden",im bereich cloud transformation bef higen wir unsere kunden die balance zwischen technologie organisation und mensch zu finden und somit da maximale dabei beraten wir unsere kunden auf ihrer individuellen cloud journey von der strategie bi zu agilen implementierungsmethoden
Big Data Expert F/M/X,"To accompany our partners/clients on complex and ambitious technological issue, we are looking for a Big Data Expert (M/F), at our office in Brussels. As part of our team, you will be involved in the entire project lifecycle, from the upstream phases of consultant/design to the implementation of … ",ompany partner client complex ambitious technological issue looking big data expert f office brussels part team involved entire project lifecycle upstream phase consultant design implementation
Azure Architect,"Clichy, Île-de-France - Clichy, Île-de-France - Tech - Full - Time - 13-Jan-2023 - L’Oréal welcomes people from diverse background and people with disability. Hey ! Here is what we are looking for… … Familiar with scripting languages (Python, Shell, JSON, Javascript, Perl)",clichy le de france clichy le de france tech full time jan l al welcome people diverse background people disability hey looking familiar scripting language python shell json javascript perl
Software Engineer SDDS-NG (all genders),Completed studies in computer science or a related subject area - Experience in the team-oriented development of complex software systems using agile methods - Confidence in programming with C++ and Python or an equivalent high-level language,completed study computer science related subject area experience team oriented development complex software system using agile method confidence programming c python equivalent high level language
Scientist - Photonics Systems Technologies (f/m/d),"Recent PhD degree in Physics or Optical Engineering with particular focus on several of the following topics: Optics and Photonics technologies, Spectroscopy … Good programming knowledge in one or more of the following: LabView, C++, Python, Matlab, Windows and Linux environment",recent phd degree physic optical engineering particular focus several following topic optic photonics technology spectroscopy good programming knowledge one following labview c python matlab window linux environment
(Junior/Senior) Security Consultant Hardware Security for IoT and Embedded Systems (f/m/d),"Good knowledge of electronics and computer science (soldering, debugging, digital circuit design, ...), acquired through self-study, relevant professional … Experience with other programming languages such as Python, PHP, C# and Java",good knowledge electronics computer science soldering debugging digital circuit design acquired self study relevant professional experience programming language python php c java
Software Engineer SBU Tracker - TAA (all genders),"Degree in computer science, physics, or applied mathematics with a minor in computer science, ideally first professional experience. Sound knowledge of at least one programming language (e.g. Ada, C++, Java, Python). Commitment, creativity and acting independently in a team are very important to us",degree computer science physic applied mathematics minor computer science ideally first professional experience sound knowledge least one programming language e g ada c java python commitment creativity acting independently team important u
Senior Consultant - Cloud Transformation AWS (m/f/x),"We enable our clients to find the right balance in the field of cloud transformation between technology, organisation and people and thus realise the maximum … Several years of experience in programming using Python, Java or Scala (full stack) and more than three years of experience as a software … ",enable client find right balance field cloud transformation technology organisation people thus realise maximum several year experience programming using python java scala full stack three year experience software
Software Engineer SBU Tracker - TSE (all genders),"University degree in Computer Sciences or related subjects. Knowledge of processes, methods and tools in the context of contemporary software development (DevOps, Jenkins, CI/CD … Solid understanding in Python, Bash and Ansible scripting, configuration management (git)",university degree computer science related subject knowledge process method tool context contemporary software development devops jenkins ci cd solid understanding python bash ansible scripting configuration management git
Software developer – EDA for IC design reuse (f/m/d),"3+years of experience or Bachelor’s or Master’s degree in Computer Science or a related field - Demonstrated experience in coding languages including BASH, C, C++, Perl, Python, SKILL, TCL and versioning tool such as Git - Willigness to learn new programming languages",year experience bachelor master degree computer science related field demonstrated experience coding language including bash c c perl python skill tcl versioning tool git willigness learn new programming language
Systems Application and Test Engineer,"Digital signal processing algorithm test (constant false alarm rate, detection probability maximization) using C++/Python and FPGA firmware technology knowledge - Ideally 3-5 years experience but could move in either direction subject to compensation",digital signal processing algorithm test constant false alarm rate detection probability maximization using c python fpga firmware technology knowledge ideally year experience could move either direction subject compensation
Java Developer (736),Over 500 employees in 6 subsidiaries work together to ensure state of the art solutions for our clients. We are looking for new colleagues in Qualysoft teams for diverse projects providing continuous learning opportunities … Shell scripting (with python would be a plus),employee subsidiary work together ensure state art solution client looking new colleague qualysoft team diverse project providing continuous learning opportunity shell scripting python would plus
Senior Data Engineer,"Global - At GoStudent, we work passionately every day to fulfil our mission in building the #1 global school and unlocking the potential of every student through … GoStudent is a leading international scale-up and venture-backed EdTech platform that is revolutionising the world of tutoring",global gostudent work passionately every day fulfil mission building global school unlocking potential every student gostudent leading international scale venture backed edtech platform revolutionising world tutoring
Senior Data Engineer,"Global - At GoStudent, we work passionately every day to fulfil our mission in building the #1 global school and unlocking the potential of every student through … GoStudent is a leading international scale-up and venture-backed EdTech platform that is revolutionising the world of tutoring",global gostudent work passionately every day fulfil mission building global school unlocking potential every student gostudent leading international scale venture backed edtech platform revolutionising world tutoring
"Test Engineer for Acceptance Testing (f/m/d) Österreich, Wien Full time","Testing of Intelligent Transportation Systems in international customer projects with the focus on Traffic Management Solutions - Collaborate with our development teams at different locations (Austria, Argentina, Spain, US) and third party Suppliers … Robot framework, Python, SoapUI, Powershell)",testing intelligent transportation system international customer project focus traffic management solution collaborate development team different location austria argentina spain u third party supplier robot framework python soapui powershell
MS D365 Customer Service / Field Service,"Our clients include senior management, trading desks and trading management, risk managers and risk analytics among others. Reports based on the numbers generated by our systems are reported to regulators around the world … Python",client include senior management trading desk trading management risk manager risk analytics among others report based number generated system reported regulator around world python
Senior Data Engineer,"Global - At GoStudent, we work passionately every day to fulfil our mission in building the #1 global school and unlocking the potential of every student through … GoStudent is a leading international scale-up and venture-backed EdTech platform that is revolutionising the world of tutoring",global gostudent work passionately every day fulfil mission building global school unlocking potential every student gostudent leading international scale venture backed edtech platform revolutionising world tutoring
Simulation Systems Engineer (f/m/d),"Electrical Engineering with at least a Bachelor or - IT with at least a Bachelor or - Engineering with at least a Bachelor or - Aeronautical Engineering at least a Bachelor - IT - MS-Office at least detailed Knowledge of Windows and Linux is required … bash, python) is highly appreciated",electrical engineering least bachelor least bachelor engineering least bachelor aeronautical engineering least bachelor m office least detailed knowledge window linux required bash python highly appreciated
Java Developer (m/f/d),"Your primary responsibility will be to design, develop and coordinate with the team to … Excellent skills in the development of “presentations layer”, in particular: Ext JS, AJAX, JSON, Python, JavaScript, HTML (5), CSS, JSP",primary responsibility design develop coordinate team excellent skill development presentation layer particular ext j ajax json python javascript html cs jsp
Software Developer Continuous Integration (m/f/d),"Technical education (e.g. Computer Science, Physics, Electrical Engineering or related) - First experience with continuous integration (e.g. Jenkins) and configuration management (e.g … Knowledge in programming (Python, C), Windows and/or Linux shell scripting",technical education e g computer science physic electrical engineering related first experience continuous integration e g jenkins configuration management e g knowledge programming python c window linux shell scripting
Volvo Penta Summer Analython – A Hackathon for Analytics,"We have a history of innovation and enjoy strong market positions based on our current product and service offer with customers in over 130 countries around the … Our Penta vision has required us to enter an exciting, fast-paced transformation journey … Scripting – Python, R, SQL",history innovation enjoy strong market position based current product service offer customer country around penta vision required u enter exciting fast paced transformation journey scripting python r sql
Full Stack Developer (Java) (m/w/x),"Unser Team entwickelt und betreut die Online-Lösungen (Web-Portale, Online Marketing Sites usw.) von Raiffeisen Capital Management, der führenden … Kenntnisse und praktische Anwendung der Programmiersprache Python",unser team entwickelt und betreut die online l sungen web portale online marketing site usw von raiffeisen capital management der f hrenden kenntnisse und praktische anwendung der programmiersprache python
Consultant (m/w/d) Risikomanagement - Quantitative Sustainable Finance,"Im Business Risk Advisory unterstützen wir unsere Kunden bei der Identifikation und Vorbeugung potenzieller Risiken in allen Geschäftsbereichen … Alle Level von Excel-Anwendungen bis hin zu fortgeschrittener Programmierung (Python, R, SAS, Java, etc.), Datenbanken (SQL), Advanced Analytics und Data … ",im business risk advisory unterst tzen wir unsere kunden bei der identifikation und vorbeugung potenzieller risiken allen gesch ftsbereichen alle level von excel anwendungen bi hin zu fortgeschrittener programmierung python r sa java etc datenbanken sql advanced analytics und data
IT Business Analyst / Application Manager HR,#full-time - (38.5h / week) - #viennaoffice - (1030) - #homeoffice - possible - Your mission at RBI - Work in an ADAPTIVE tribe for HR / POI - You will be part of a motivated team dealing with innovative as well as day to day topics from technical and business side in an exciting environment … experience with R or Python is … ,h week possible mission rbi work adaptive tribe hr poi part motivated team dealing innovative well day day topic technical business side exciting environment experience r python
Consultant (m/w/d) Quant Finanzinstrumente: Bewertung & Risikomessung,"Im Business Risk Advisory unterstützen wir unsere Kunden bei der Identifizierung und Vorbeugung potenzieller Risiken in allen Geschäftsbereichen. Dabei betrachten wir finanzielle, technologische und geschäftsrelevante Risiken, um den Unternehmenserfolg langfristig zu sichern",im business risk advisory unterst tzen wir unsere kunden bei der identifizierung und vorbeugung potenzieller risiken allen gesch ftsbereichen dabei betrachten wir finanzielle technologische und gesch ftsrelevante risiken um den unternehmenserfolg langfristig zu sichern
Développeur.se Logiciel Senior,"Temps plein - Laval, QC, Canada - Avec expérience professionnelle - 03.02.23 - Tu es stimulé(e) par l’innovation et es sans cesse en train d'explorer de nouvelles technologies ? Tu aimes avoir les mains dans le code … Expérience en C et connaissance de Python",temp plein laval qc canada avec exp rience professionnelle tu e stimul e par l innovation et e sans cesse en train explorer de nouvelles technology tu aimes avoir le main dans le code exp rience en c et connaissance de python
Enterprise technology & service engineering apprenticeship,Improve your critical thinking skills by solving complex problems that will carry bp to the goal of becoming a net zero integrated energy company … You will learn about our automation frameworks and will have the opportunity to develop your complex scripting (typically Python/C#/JSON) skills,improve critical thinking skill solving complex problem carry bp goal becoming net zero integrated energy company learn automation framework opportunity develop complex scripting typically python c skill
Fullstack Developer (m/w/d) mit Schwerpunkt Architektur,"Wir suchen eine:n Fullstack Entwickler:in mit Erfahrung in der Software Produktentwicklung und Begeisterung für das Erarbeiten und Kommunizieren von … Fundierte Kenntnisse in zumindest einer der folgenden Sprachen: Python, PHP, Go",wir suchen eine n fullstack entwickler mit erfahrung der software produktentwicklung und begeisterung f r da erarbeiten und kommunizieren von fundierte kenntnisse zumindest einer der folgenden sprachen python php go
"Master Thesis ""Modeling, Simulation and Demonstration of a peer-to-peer Energy Market in Local Energy Communities""","We are Austria’s largest research and technology organisation and an international player in applied research for innovative infrastructure solutions. This makes us a powerful development partner for industry and a top employer in the scientific community … programming skills in C/C++, Python or Julia",austria largest research technology organisation international player applied research innovative infrastructure solution make u powerful development partner industry top employer scientific community programming skill c c python julia
Technician – Power Electronics (f/m/d),"Higher technical college (3,5 or 5 years HTL) or completed technical apprenticeship - Hands on skills in at least one of the following fields are preferred - Programming languages, e.g., C/C++, Python, Java… - Microcontroller programming…",higher technical college year htl completed technical apprenticeship hand skill least one following field preferred programming language e g c c python java microcontroller programming
Data Engineer (m/f/d) Futura Hub,"You are actively consulting, analysing and documenting functional requirements and develop solutions based on an SQL environment - You are supporting datasets based on all business processes in a retail and wholesale company ideally with Fashion background … Additional skills like VBA, Python or R are … ",actively consulting analysing documenting functional requirement develop solution based sql environment supporting datasets based business process retail wholesale company ideally fashion background additional skill like vba python r
